,job,marital,education,default,housing,loan,contact,month,y,age,balance,day,duration,campaign
29562,1,1,2,0,0,0,1,2,0,55,964,3,66,3
29563,10,1,2,0,1,0,1,2,0,34,520,3,22,6
29564,1,1,3,0,1,0,1,2,0,46,-319,3,80,1
29565,2,0,2,0,0,1,1,2,0,26,-168,3,246,1
29566,1,0,3,0,0,0,1,2,0,30,409,3,31,6
29567,7,1,2,0,1,1,1,2,0,32,1844,3,158,4
29568,7,1,1,0,0,0,1,2,0,44,764,3,224,1
29569,6,1,2,0,0,0,1,2,0,38,384,3,387,1
29570,6,1,2,0,1,0,1,2,0,30,490,3,82,6
29571,7,0,2,1,0,0,1,2,0,42,58,3,428,1
29572,2,0,2,0,0,0,1,2,0,30,151,3,276,2
29573,8,0,3,0,0,0,1,2,0,29,300,3,125,1
29574,11,0,2,0,1,0,1,2,0,33,1883,3,121,5
29575,4,1,1,0,0,0,1,2,0,31,845,3,148,2
29576,2,0,3,0,0,0,1,2,0,31,1214,3,39,1
29577,9,0,3,0,0,0,1,2,0,32,5874,3,298,1
29578,4,2,1,0,0,0,1,2,0,36,102,3,306,2
29579,4,0,2,0,1,1,1,2,0,48,312,3,369,2
29580,4,1,2,1,0,1,1,2,0,36,13,3,150,4
29581,4,1,2,0,0,1,1,2,0,34,563,3,150,2
29582,7,2,2,0,0,0,1,2,0,60,758,3,282,1
29583,8,1,3,0,0,0,1,2,0,56,350,3,83,3
29584,6,0,2,0,0,0,1,2,0,30,72,3,86,2
29585,11,0,3,0,0,0,1,2,0,29,559,3,143,2
29586,2,0,2,0,0,0,1,2,0,29,18,3,206,3
29587,1,1,3,0,0,0,1,2,1,36,254,3,303,2
29588,1,1,3,0,0,0,2,2,0,36,1582,3,26,2
29589,10,1,1,0,0,0,1,2,0,51,605,3,91,2
29590,0,0,2,0,0,0,1,2,0,29,1288,3,266,1
29591,2,0,2,0,0,0,1,2,0,32,0,3,446,1
29592,1,0,3,0,0,0,1,2,0,34,1190,3,18,7
29593,1,1,3,0,1,0,1,2,0,29,1606,3,17,6
29594,0,0,1,0,1,0,1,2,0,42,2398,3,144,2
29595,4,1,0,0,1,0,1,2,0,39,295,3,254,1
29596,2,1,2,0,1,0,1,2,0,42,440,3,13,5
29597,9,0,3,0,0,0,1,2,0,27,1,3,65,2
29598,1,1,3,0,0,0,1,2,0,38,655,3,389,3
29599,1,1,2,0,1,1,1,2,0,32,1215,3,211,2
29600,2,1,2,0,1,0,1,2,0,46,863,3,67,3
29601,4,1,2,0,1,0,1,2,0,34,261,3,88,5
29602,0,1,0,0,0,0,1,2,0,46,677,3,425,1
29603,5,1,3,0,0,0,1,2,0,60,3461,3,128,2
29604,1,1,3,0,1,0,1,2,0,52,0,3,790,1
29605,7,1,3,0,1,0,1,2,0,38,1324,3,178,1
29606,9,0,2,0,1,0,1,2,1,39,-114,3,372,1
29607,9,0,3,0,0,0,1,2,0,36,221,3,225,4
29608,4,0,2,0,0,0,1,2,0,27,551,3,565,2
29609,2,2,2,0,0,0,1,2,0,54,258,3,294,3
29610,5,1,1,0,0,0,2,2,0,69,2713,3,32,1
29611,1,1,3,0,0,0,1,2,0,43,5082,3,99,3
29612,9,1,3,0,0,0,1,2,0,34,425,3,289,2
29613,1,1,3,0,0,0,1,2,1,31,1331,3,182,2
29614,6,0,2,0,0,0,1,2,0,24,172,3,114,1
29615,1,1,3,0,0,0,1,2,1,38,613,3,239,1
29616,6,1,2,0,1,0,1,2,0,44,497,3,321,3
29617,6,1,2,0,1,1,1,2,0,27,-401,3,205,3
29618,11,0,3,0,0,0,1,2,0,28,3026,3,124,1
29619,9,1,2,0,1,0,1,2,0,48,11371,3,109,3
29620,4,1,2,0,1,0,1,2,0,54,175,3,94,4
29621,1,1,3,0,0,0,1,2,0,36,618,3,280,2
29622,1,0,3,0,0,0,1,2,0,36,219,3,22,6
29623,4,0,1,0,0,0,1,2,0,27,1,3,10,6
29624,3,1,3,0,1,0,1,2,0,41,0,3,168,3
29625,4,0,2,0,0,0,1,2,0,26,184,3,110,2
29626,5,1,2,0,1,0,2,2,0,54,1154,3,125,3
29627,9,0,2,0,0,1,1,2,0,27,0,3,392,2
29628,8,1,3,0,1,0,1,2,0,26,174,3,222,3
29629,2,0,2,0,0,0,1,2,0,32,13565,3,613,2
29630,2,0,3,0,1,0,1,2,0,32,703,3,489,2
29631,4,1,0,0,1,0,1,2,0,31,-120,3,100,3
29632,1,1,3,0,0,1,1,2,0,34,99,3,264,2
29633,1,0,3,0,0,0,1,2,1,32,520,3,443,2
29634,1,2,2,0,0,0,1,2,0,50,458,3,184,3
29635,6,0,2,0,0,0,1,2,0,33,289,3,515,3
29636,3,0,3,0,0,0,1,2,0,29,1028,3,667,2
29637,2,1,2,0,1,0,1,2,0,43,473,3,148,3
29638,8,1,3,0,0,0,1,2,0,62,3685,3,181,3
29639,5,1,2,0,1,0,1,2,0,52,411,3,180,3
29640,3,1,3,0,0,0,1,2,0,44,3850,3,130,2
29641,9,0,3,0,0,0,1,2,0,27,127,3,449,3
29642,1,2,3,0,0,1,1,2,0,39,30,3,265,4
29643,4,1,1,0,1,0,1,2,0,42,-97,3,216,4
29644,9,1,1,0,1,0,1,2,0,54,541,3,237,3
29645,4,0,2,0,0,0,1,2,0,26,2353,3,498,2
29646,6,1,2,0,1,0,1,2,0,28,642,3,481,2
29647,9,1,2,0,0,0,1,2,0,37,80,3,248,2
29648,4,1,2,0,1,1,2,2,0,47,-346,3,137,2
29649,0,1,1,0,0,0,1,2,0,59,282,3,301,2
29650,7,0,2,0,1,0,1,2,0,37,1050,3,586,3
29651,11,0,2,0,0,0,1,2,0,26,119,3,247,3
29652,2,0,3,0,1,0,1,2,0,34,586,3,43,5
29653,1,2,3,0,0,0,1,2,0,41,0,3,475,3
29654,3,0,2,0,0,0,1,2,1,30,732,3,1404,4
29655,2,0,2,0,0,0,1,2,0,28,525,3,176,2
29656,7,1,2,0,1,1,1,2,0,36,1177,3,50,5
29657,7,2,2,0,1,0,1,2,0,37,1472,3,126,3
29658,1,1,3,0,0,0,2,2,1,40,1308,3,1776,2
29659,2,0,3,0,0,0,1,2,0,34,651,3,351,3
29660,1,1,3,0,1,0,1,2,0,32,272,3,188,4
29661,2,1,2,0,1,0,1,2,0,58,629,3,193,3
29662,1,0,3,0,0,0,1,2,0,59,705,3,537,4
29663,2,1,3,0,0,0,1,2,0,34,823,3,178,3
29664,6,0,2,0,0,0,1,2,0,33,901,3,18,5
29665,6,1,2,0,0,0,2,2,0,59,1089,3,264,2
29666,2,1,3,0,0,0,1,2,0,48,2,3,165,5
29667,8,1,2,0,1,0,2,2,0,58,0,3,702,3
29668,6,0,2,0,0,0,2,2,0,49,780,3,354,5
29669,9,1,1,0,0,0,1,2,0,40,-78,3,2053,4
29670,1,1,3,0,1,1,1,2,0,56,2366,3,538,2
29671,1,1,3,0,0,1,1,2,0,54,1460,3,341,3
29672,2,1,2,0,1,0,1,2,0,29,655,3,225,3
29673,2,1,2,0,0,0,1,2,0,36,58,3,24,2
29674,6,0,2,0,1,0,1,2,0,42,400,3,198,5
29675,9,0,3,0,1,0,1,2,0,33,14889,3,22,3
29676,1,0,3,0,1,0,1,2,0,48,460,3,91,3
29677,1,0,3,0,1,0,2,2,0,58,1387,3,140,6
29678,7,2,2,0,1,0,1,2,0,32,41,3,251,4
29679,2,1,3,0,1,1,2,2,0,42,725,3,124,3
29680,4,1,2,0,1,0,1,2,0,53,483,3,288,3
29681,9,2,1,0,0,0,2,2,0,56,802,3,258,2
29682,5,0,3,0,1,0,1,2,0,60,305,3,137,5
29683,2,1,2,0,0,0,1,2,0,57,192,3,119,4
29684,4,2,0,0,0,0,1,2,0,44,284,3,167,4
29685,7,1,2,0,1,1,1,2,0,43,-45,3,140,3
29686,4,0,2,0,0,0,1,2,0,28,67,3,20,5
29687,4,1,1,0,0,1,2,2,0,56,284,3,124,4
29688,4,1,2,0,1,0,1,2,0,49,298,3,392,3
29689,1,2,3,0,1,0,1,2,0,41,-78,3,69,4
29690,10,1,3,0,1,1,1,2,0,30,113,3,230,3
29691,6,1,2,0,1,0,1,2,0,27,16,3,54,3
29692,2,1,2,0,0,0,2,2,0,59,1866,3,288,2
29693,2,1,2,0,1,0,1,2,0,50,103,3,109,4
29694,9,1,2,0,1,0,1,2,0,47,3188,3,426,3
29695,2,0,2,0,1,0,2,2,0,30,62,3,678,2
29696,2,1,0,0,0,0,2,2,0,57,2610,3,258,2
29697,1,0,3,0,0,1,1,2,0,33,191,3,678,4
29698,1,1,3,0,0,0,2,2,0,45,1199,3,221,2
29699,1,2,3,0,1,0,1,2,0,40,502,3,267,4
29700,5,0,2,0,0,0,2,2,0,51,5885,3,134,6
29701,9,2,1,0,0,0,2,2,0,55,-53,3,225,4
29702,1,1,3,0,1,0,1,2,0,31,777,3,245,4
29703,2,2,2,0,1,0,1,2,0,46,1547,3,401,4
29704,2,0,2,0,0,0,2,2,0,28,2000,3,226,2
29705,4,1,1,0,1,1,1,2,0,53,-211,3,195,6
29706,4,1,2,0,1,0,1,2,0,33,640,3,439,3
29707,2,0,3,0,1,0,1,2,0,41,-89,3,195,4
29708,4,0,2,0,0,0,1,2,0,26,4751,3,231,3
29709,1,0,3,0,0,0,1,2,0,26,1837,3,417,2
29710,4,1,2,0,0,0,1,2,0,46,4007,3,380,5
29711,4,1,1,0,1,0,1,2,0,55,781,3,112,3
29712,6,0,2,0,1,0,2,2,0,54,1178,3,41,6
29713,1,0,3,0,0,0,2,2,0,55,-350,3,87,4
29714,1,0,3,0,0,0,1,2,0,30,179,3,8,4
29715,2,1,2,0,0,1,1,2,0,45,366,3,235,2
29716,1,1,3,0,0,0,1,2,0,57,113,3,191,2
29717,4,1,2,0,1,0,2,2,0,36,3578,3,45,3
29718,1,2,3,0,0,0,1,2,0,41,236,3,159,2
29719,2,0,3,0,0,0,2,2,0,26,822,3,371,3
29720,2,0,3,0,1,0,1,2,0,32,47,3,693,7
29721,3,0,3,1,0,1,2,2,0,58,6162,3,112,1
29722,1,1,3,0,0,0,1,2,0,59,5956,3,541,1
29723,6,1,2,0,0,0,2,2,0,58,1142,4,82,3
29724,1,1,3,0,1,1,1,2,0,31,302,4,181,1
29725,2,0,3,0,1,0,1,2,0,33,461,4,189,1
29726,1,1,2,0,0,0,1,2,0,56,145,4,224,1
29727,6,1,2,0,0,1,1,2,0,48,2088,4,93,1
29728,3,1,2,0,0,1,1,2,0,52,330,4,228,1
29729,1,1,2,0,0,1,2,2,0,57,82,4,140,1
29730,5,1,3,0,0,1,1,2,0,59,941,4,231,1
29731,6,2,2,0,0,0,1,2,0,52,774,4,79,1
29732,2,0,2,0,1,1,1,2,0,33,647,4,124,1
29733,4,0,2,0,1,0,1,2,0,29,336,4,197,1
29734,4,1,1,0,0,0,1,2,0,52,768,4,82,3
29735,1,1,3,0,1,0,1,2,0,50,207,4,99,1
29736,9,1,2,0,1,0,1,2,0,41,2423,4,101,1
29737,2,2,0,0,1,0,1,2,0,51,1328,4,119,1
29738,2,1,1,0,1,0,1,2,0,60,4243,4,387,1
29739,11,0,2,0,0,0,1,2,0,30,96,4,291,1
29740,1,1,3,0,0,1,1,2,0,54,195,4,47,1
29741,2,0,2,0,1,0,1,2,0,36,1855,4,75,1
29742,9,0,2,0,0,0,1,2,0,59,865,4,1086,1
29743,8,1,1,0,1,0,1,2,0,44,414,4,138,1
29744,3,1,2,0,1,0,1,2,0,38,351,4,112,1
29745,2,2,3,0,0,0,1,2,0,40,1082,4,264,1
29746,8,2,3,1,1,1,1,2,0,45,75,4,236,1
29747,1,0,3,0,0,0,1,2,1,30,1028,4,1294,2
29748,7,1,2,0,1,1,1,2,0,40,1674,4,144,1
29749,4,2,2,0,1,1,1,2,0,37,0,4,131,1
29750,9,0,1,0,0,0,1,2,0,43,264,4,224,2
29751,9,2,1,0,1,0,1,2,0,42,148,4,102,1
29752,6,1,1,0,1,1,2,2,0,52,2281,4,82,1
29753,6,1,3,0,1,0,1,2,0,43,1317,4,112,1
29754,6,0,2,0,1,0,1,2,0,54,15,4,93,1
29755,9,0,2,0,0,0,1,2,0,32,104,4,233,3
29756,9,0,2,0,0,0,1,2,0,32,5670,4,326,1
29757,9,1,3,0,0,0,1,2,0,30,1067,4,78,2
29758,2,0,2,0,0,0,1,2,0,27,-437,4,352,1
29759,2,1,2,0,0,0,1,2,0,53,757,4,20,5
29760,6,2,2,0,1,0,1,2,0,46,1342,4,135,1
29761,4,1,1,0,1,0,1,2,0,45,305,4,211,1
29762,6,2,2,0,1,0,1,2,0,38,308,4,197,1
29763,1,0,3,0,1,1,1,2,0,38,175,4,139,5
29764,8,1,2,0,1,0,1,2,0,38,581,4,281,5
29765,11,0,3,0,1,0,2,2,0,35,7,4,72,2
29766,8,1,2,0,1,0,1,2,0,42,240,4,183,1
29767,4,1,2,0,0,0,1,2,0,31,1005,4,429,2
29768,7,1,2,0,0,0,1,2,0,39,105,4,137,1
29769,4,1,2,0,1,0,1,2,0,47,243,4,220,1
29770,1,0,3,0,0,0,1,2,0,35,134,4,219,1
29771,4,1,3,0,1,0,1,2,0,36,-534,4,22,1
29772,4,1,1,0,0,0,2,2,0,56,115,4,111,1
29773,4,1,2,0,1,1,1,2,0,28,127,4,66,1
29774,6,0,2,0,1,0,1,2,0,38,221,4,93,2
29775,4,1,2,0,0,0,1,2,0,36,0,4,235,1
29776,9,1,1,0,0,0,2,2,0,58,4967,4,176,3
29777,6,1,2,0,1,0,1,2,0,43,0,4,175,1
29778,4,1,1,0,1,0,1,2,0,41,201,4,69,1
29779,6,1,1,0,1,1,1,2,0,43,392,4,110,1
29780,1,1,1,0,0,0,2,2,0,55,384,4,75,1
29781,2,1,2,0,1,0,1,2,0,33,0,4,56,1
29782,8,1,3,0,1,0,1,2,1,28,0,4,546,3
29783,2,2,2,0,0,0,1,2,0,33,464,4,207,4
29784,4,0,2,0,1,1,1,2,0,36,376,4,180,1
29785,4,1,2,0,1,1,2,2,0,46,345,4,86,1
29786,7,1,2,0,0,0,1,2,0,38,53,4,226,1
29787,9,0,3,0,0,0,1,2,0,32,1974,4,775,1
29788,9,1,1,0,0,1,1,2,0,40,69,4,171,1
29789,4,1,2,0,0,1,1,2,0,45,28,4,215,1
29790,8,1,3,0,1,1,1,2,0,41,-195,4,52,3
29791,1,0,3,0,0,0,1,2,0,32,2059,4,886,2
29792,1,1,3,0,1,0,1,2,1,52,-970,4,489,1
29793,4,1,1,0,0,1,1,2,0,55,3957,4,79,2
29794,3,1,3,0,1,0,1,2,0,44,5156,4,54,1
29795,2,1,2,0,1,1,1,2,0,33,0,4,154,2
29796,4,0,2,0,0,0,1,2,0,31,25,4,143,1
29797,7,0,2,0,1,0,1,2,0,43,370,4,257,1
29798,1,2,3,1,0,0,1,2,0,59,0,4,47,2
29799,1,1,0,0,0,0,1,2,0,60,0,4,273,1
29800,8,0,0,0,1,0,1,2,0,40,109,4,258,1
29801,4,2,1,1,0,1,1,2,0,46,-17,4,81,2
29802,8,1,2,0,0,0,1,2,0,48,1559,4,130,2
29803,6,2,2,0,0,0,1,2,0,37,496,4,118,4
29804,8,0,0,0,0,0,1,2,0,53,289,4,502,1
29805,5,1,1,0,1,0,1,2,0,40,658,4,132,1
29806,9,0,2,0,1,0,1,2,0,38,2470,4,131,1
29807,7,0,2,0,1,0,1,2,0,37,2,4,220,1
29808,7,1,2,0,0,0,2,2,0,40,293,4,192,2
29809,6,0,3,0,0,0,1,2,1,30,305,4,227,2
29810,7,1,2,0,1,1,1,2,0,37,895,4,219,2
29811,7,1,2,0,0,0,1,2,0,33,0,4,264,1
29812,2,1,2,0,1,1,1,2,0,51,2,4,71,1
29813,9,1,2,0,1,0,1,2,0,59,4497,4,213,1
29814,1,2,0,0,0,0,1,2,0,48,343,4,191,1
29815,1,1,3,0,1,0,1,2,0,34,4831,4,265,1
29816,7,0,2,0,1,0,1,2,0,34,1921,4,61,1
29817,4,1,2,0,1,0,1,2,0,36,1055,4,62,1
29818,2,1,1,0,0,0,1,2,0,56,284,4,177,1
29819,1,1,3,0,1,0,1,2,0,29,1713,4,227,2
29820,9,1,3,0,0,0,1,2,0,32,0,4,106,1
29821,2,1,0,0,1,0,1,2,0,39,931,4,64,1
29822,2,0,3,0,1,0,1,2,1,32,1246,4,192,2
29823,4,2,2,0,1,0,1,2,0,45,1951,4,692,1
29824,2,0,2,0,1,0,1,2,0,28,34,4,16,6
29825,1,1,2,0,0,0,1,2,0,48,438,4,42,5
29826,2,2,2,0,1,0,1,2,0,52,643,4,270,1
29827,1,1,3,0,1,0,1,2,0,37,0,4,199,1
29828,1,1,3,0,0,0,1,2,1,34,73,4,426,2
29829,9,1,2,0,0,0,2,2,0,43,553,4,125,1
29830,1,1,3,0,0,0,2,2,0,52,732,4,48,1
29831,3,2,3,0,0,0,1,2,0,47,178,4,291,1
29832,9,0,1,0,0,0,1,2,1,31,406,4,736,1
29833,5,1,1,0,1,0,1,2,0,57,-464,4,75,1
29834,7,0,3,0,0,0,1,2,0,30,1,4,66,2
29835,2,1,2,0,0,0,1,2,0,32,4,4,145,2
29836,6,2,2,0,0,0,1,2,0,39,512,4,275,1
29837,1,0,3,0,0,0,1,2,0,32,1431,4,199,2
29838,9,0,2,0,0,0,1,2,0,30,1058,4,515,1
29839,7,1,2,0,0,0,1,2,0,36,372,4,94,1
29840,1,0,2,0,0,1,1,2,0,37,655,4,258,6
29841,2,1,2,0,1,0,1,2,0,31,119,4,380,1
29842,1,1,3,0,0,0,2,2,0,51,371,4,52,1
29843,1,2,3,0,1,0,1,2,0,39,-980,4,52,2
29844,6,1,2,0,0,0,2,2,1,57,4391,4,1416,1
29845,5,0,2,0,0,1,1,2,0,58,1640,4,72,6
29846,8,1,3,0,0,0,1,2,1,31,168,4,193,2
29847,2,0,3,0,1,0,1,2,0,30,405,4,128,1
29848,4,1,2,0,1,0,1,2,0,33,19,4,56,1
29849,4,1,0,0,1,0,1,2,1,40,1181,4,718,2
29850,4,0,1,0,0,1,1,2,0,30,-10,4,316,1
29851,11,0,0,0,0,0,1,2,0,36,449,4,166,2
29852,7,0,2,0,0,0,1,2,0,28,0,4,428,1
29853,1,1,3,0,1,0,1,2,1,29,1441,4,80,2
29854,3,1,3,0,1,0,1,2,0,38,227,4,89,1
29855,2,0,2,0,0,0,1,2,0,39,935,4,78,2
29856,4,1,2,0,1,1,1,2,0,48,320,4,118,1
29857,8,2,2,0,1,0,1,2,0,43,1187,4,80,2
29858,1,1,3,0,0,1,1,2,0,47,274,4,313,2
29859,3,0,3,0,0,0,1,2,0,31,1957,4,112,3
29860,1,1,3,0,0,0,1,2,0,39,606,4,79,1
29861,7,0,2,0,0,0,1,2,0,32,746,4,305,1
29862,2,1,2,0,1,1,1,2,0,51,536,4,53,1
29863,2,1,2,0,0,0,1,2,0,43,4056,4,154,2
29864,8,1,3,0,1,0,1,2,0,48,1223,4,193,1
29865,5,2,1,0,1,0,1,2,1,75,3881,4,136,3
29866,1,1,3,0,0,0,1,2,0,53,20772,4,715,1
29867,7,0,2,0,1,0,1,2,0,37,342,4,127,1
29868,7,1,2,0,1,1,1,2,0,26,44,4,193,2
29869,4,0,2,0,1,0,1,2,0,30,5,4,196,1
29870,7,0,1,0,1,0,1,2,0,35,739,4,605,1
29871,1,0,2,0,0,0,1,2,0,30,0,4,405,1
29872,2,2,2,0,1,1,1,2,0,29,328,4,25,1
29873,1,1,3,0,0,0,1,2,0,43,-194,4,57,1
29874,1,1,3,0,1,0,1,2,0,38,0,4,138,1
29875,2,0,3,0,0,0,1,2,0,31,454,4,73,3
29876,4,1,2,0,1,0,1,2,0,52,2338,4,232,1
29877,7,1,2,0,1,1,1,2,0,34,4962,4,83,1
29878,4,1,1,0,1,0,1,2,0,39,33,4,211,1
29879,6,0,2,0,1,0,1,2,0,42,30,4,98,1
29880,9,1,3,0,1,0,1,2,0,37,594,4,62,1
29881,1,1,3,0,1,0,1,2,0,58,2142,4,41,2
29882,2,0,3,0,1,0,1,2,1,27,931,4,1078,1
29883,4,1,2,0,1,1,1,2,0,53,1103,4,101,2
29884,4,1,2,0,1,0,1,2,0,27,77,4,253,1
29885,1,2,3,0,0,0,1,2,0,52,0,4,74,1
29886,10,1,1,0,1,0,1,2,0,34,0,4,77,1
29887,6,2,2,0,1,0,1,2,0,39,43,4,108,1
29888,4,1,2,0,0,0,1,2,0,46,182,4,56,1
29889,4,1,1,0,1,0,1,2,0,33,158,4,110,1
29890,11,0,2,0,0,0,2,2,0,26,334,4,46,1
29891,2,0,2,0,0,0,1,2,0,39,-168,4,7,5
29892,2,1,2,0,1,0,1,2,0,32,6172,4,93,1
29893,8,1,3,0,0,0,1,2,0,59,185,4,283,1
29894,8,1,2,0,1,0,2,2,0,52,371,4,50,1
29895,6,0,2,0,1,0,1,2,1,32,678,4,1579,1
29896,2,1,3,0,0,0,1,2,0,36,98,4,146,1
29897,7,0,3,0,1,0,1,2,0,34,49,4,250,1
29898,1,1,3,0,1,0,1,2,1,31,141,4,572,2
29899,4,0,2,0,1,0,1,2,0,34,783,4,142,1
29900,9,1,1,0,1,0,1,2,0,42,75,4,120,1
29901,2,1,2,0,1,0,1,2,0,47,-75,4,57,1
29902,1,2,3,0,0,0,1,2,0,56,2189,4,180,1
29903,4,2,1,0,1,1,1,2,0,41,548,4,149,1
29904,4,1,2,0,1,0,1,2,0,38,814,4,306,1
29905,4,2,1,0,0,0,1,2,0,52,528,4,307,1
29906,3,1,2,0,0,1,1,2,0,45,242,4,510,1
29907,8,1,3,0,1,0,1,2,0,35,7990,4,357,1
29908,5,1,2,0,0,0,1,2,0,60,6132,4,266,2
29909,4,0,1,0,0,0,1,2,0,32,354,4,239,1
29910,9,1,2,0,0,0,1,2,0,59,729,4,99,1
29911,1,2,1,0,0,1,1,2,0,45,274,4,101,1
29912,2,1,2,0,0,1,1,2,0,33,575,4,254,2
29913,1,1,3,0,0,0,1,2,0,32,322,4,101,1
29914,9,0,3,0,1,0,1,2,0,33,3805,4,72,1
29915,7,1,3,0,0,0,1,2,0,33,597,4,134,1
29916,1,0,3,0,0,0,1,2,0,47,-230,4,293,1
29917,4,1,1,0,1,0,1,2,0,43,223,4,112,2
29918,9,0,3,0,0,0,1,2,0,46,705,4,398,1
29919,2,1,2,0,1,1,1,2,0,32,767,4,42,1
29920,8,0,3,0,0,0,1,2,0,27,451,4,112,4
29921,9,1,1,0,0,0,1,2,0,56,122,4,72,2
29922,1,1,3,1,1,0,1,2,0,42,0,4,358,2
29923,4,1,2,0,1,1,1,2,0,30,364,4,331,1
29924,1,0,3,0,1,0,1,2,0,28,637,4,324,1
29925,4,1,2,0,0,0,1,2,0,60,414,4,147,1
29926,5,2,2,1,0,1,1,2,0,54,-200,4,71,1
29927,4,1,2,0,1,0,1,2,0,45,1778,4,41,1
29928,2,1,2,0,0,0,1,2,0,46,388,4,6,9
29929,1,1,2,0,1,0,1,2,0,39,794,4,71,1
29930,1,0,2,0,0,0,2,2,0,33,1473,4,43,1
29931,2,2,2,0,0,0,1,2,0,33,3,4,222,1
29932,6,1,2,0,1,0,2,2,0,45,985,4,156,1
29933,1,1,2,0,0,0,1,2,0,37,2442,4,97,1
29934,8,0,3,0,1,0,1,2,1,41,-94,4,1164,1
29935,2,1,2,0,1,0,1,2,0,38,1442,4,334,1
29936,2,0,3,0,1,0,1,2,0,31,665,4,156,1
29937,6,0,2,0,1,1,1,2,0,38,-213,4,519,1
29938,9,0,3,0,0,0,2,2,0,51,1594,4,197,1
29939,9,1,1,0,1,0,1,2,0,37,236,4,101,1
29940,6,0,2,0,0,0,1,2,0,39,223,4,277,1
29941,3,1,3,0,0,0,1,2,0,32,1496,4,267,1
29942,7,2,2,0,1,1,1,2,0,43,372,4,618,2
29943,6,1,2,0,0,0,1,2,0,28,358,4,220,1
29944,6,0,3,0,1,0,1,2,1,22,897,4,133,4
29945,9,2,2,0,1,0,1,2,0,60,385,4,80,1
29946,9,0,2,0,0,0,1,2,1,31,1214,4,974,1
29947,6,0,2,0,0,0,1,2,0,24,99,4,56,3
29948,7,0,2,0,0,0,1,2,0,37,1045,4,301,1
29949,6,1,2,0,0,0,1,2,0,34,1651,4,246,1
29950,6,1,2,0,1,0,1,2,0,28,568,4,11,6
29951,1,1,3,0,1,1,1,2,0,54,7249,4,102,2
29952,4,0,2,0,0,1,1,2,0,35,341,4,348,2
29953,9,1,3,0,1,0,1,2,0,41,28,4,358,2
29954,4,1,1,0,1,1,1,2,0,37,175,4,430,2
29955,4,1,0,0,1,0,1,2,0,41,402,4,604,1
29956,1,0,3,0,0,0,2,2,0,46,2044,4,25,1
29957,9,1,1,0,0,1,1,2,0,29,639,4,358,2
29958,1,0,3,0,1,0,1,2,0,33,641,4,147,1
29959,4,1,2,0,0,1,1,2,0,48,7408,4,101,2
29960,2,1,2,0,1,0,1,2,0,34,272,4,287,1
29961,5,1,1,0,0,0,1,2,1,69,324,4,136,4
29962,7,0,2,0,0,0,1,2,0,29,2559,4,214,2
29963,5,2,1,0,0,0,2,2,0,60,2516,4,157,1
29964,1,1,3,0,1,0,1,2,0,49,20,4,117,1
29965,6,0,2,0,0,1,1,2,0,50,167,4,346,2
29966,8,1,3,0,0,0,1,2,0,40,1498,4,62,1
29967,1,0,3,0,1,0,1,2,0,28,6817,4,154,4
29968,8,1,3,0,0,0,1,2,1,30,2666,4,467,1
29969,4,1,1,0,1,0,1,2,0,51,362,4,108,4
29970,6,0,2,0,0,0,1,2,0,36,0,4,137,2
29971,1,0,3,0,0,1,1,2,0,30,222,4,111,1
29972,4,0,2,0,1,1,1,2,0,39,383,4,292,2
29973,10,1,1,0,1,1,1,2,0,51,618,4,69,1
29974,6,0,2,0,0,0,1,2,0,43,6,4,58,1
29975,8,0,3,0,0,0,1,2,0,38,973,4,138,1
29976,3,0,0,0,1,0,1,2,0,31,301,4,371,1
29977,6,1,2,0,1,0,1,2,0,42,1133,4,161,4
29978,2,0,2,0,0,0,1,2,0,27,911,4,471,2
29979,9,0,2,0,1,0,1,2,0,33,237,4,1052,2
29980,9,1,1,0,1,0,1,2,0,39,590,4,190,2
29981,4,1,2,0,1,1,1,2,0,32,557,4,210,2
29982,4,2,2,0,0,1,1,2,1,49,10613,4,1226,1
29983,9,0,3,0,0,0,2,2,0,37,1032,4,63,1
29984,3,1,0,0,0,1,1,2,0,34,98,4,268,1
29985,1,0,3,0,0,0,1,2,1,29,697,4,206,1
29986,1,1,3,0,1,0,1,2,0,31,2937,4,173,1
29987,9,1,3,0,0,0,1,2,0,29,53,4,128,1
29988,2,1,2,0,0,0,1,2,0,43,1650,4,154,1
29989,4,1,2,0,1,1,1,2,0,33,-241,4,117,1
29990,3,1,3,0,1,1,1,2,0,46,954,4,532,2
29991,7,2,2,0,1,0,1,2,0,28,9,4,306,1
29992,2,0,2,0,0,0,1,2,0,30,865,4,114,1
29993,3,0,3,0,0,0,1,2,0,33,138,4,141,2
29994,7,0,2,0,0,0,1,2,0,28,458,4,112,4
29995,6,0,2,0,0,0,1,2,0,27,298,4,207,3
29996,7,2,2,0,1,0,1,2,0,39,229,4,238,1
29997,1,0,2,0,0,0,1,2,0,48,7,4,191,1
29998,6,1,2,0,1,0,1,2,0,40,1142,4,126,1
29999,9,2,2,0,0,0,1,2,0,40,6322,4,459,1
30000,7,0,2,0,0,0,1,2,0,40,4126,4,671,2
30001,9,1,3,0,0,0,1,2,0,38,201,4,209,1
30002,1,1,3,0,1,1,1,2,0,32,2853,4,419,1
30003,9,1,2,0,1,0,1,2,0,39,1309,4,587,2
30004,4,0,2,0,0,1,1,2,0,46,374,4,23,5
30005,7,1,2,0,0,0,1,2,0,34,244,4,696,2
30006,4,1,1,0,0,0,1,2,0,59,616,4,253,3
